personId,Name,BirthYear,DeathYear,Profession,KnownForTitles
nm0007037,John Bailey,1942,2023,"cinematographer,camera_department,miscellaneous","tt0107206,tt0102864,tt0218817,tt0080365"
nm0007082,John Stockwell,1961,NULL,"actor,director,writer","tt0092099,tt0085333,tt0300532,tt0378109"
nm0007102,Tabu,1970,NULL,"actress,music_department,archive_footage","tt4430212,tt8108198,tt3390572,tt0454876"
nm0007109,Susie Figgis,1948,NULL,"casting_director,casting_department","tt1935859,tt1014759,tt0241527,tt0119164"
nm0007129,Trevor Morris,1970,NULL,"composer,writer,director","tt1846589,tt2306299,tt0758790,tt1253864"
nm0007156,Ortwin Freyermuth,NULL,NULL,"miscellaneous,producer,legal","tt0106519,tt0331811,tt0082096,tt1272878"
nm0007192,Peter S. Elliot,1962,NULL,"editor,editorial_department,visual_effects","tt1190080,tt0319262,tt0113492,tt0458339"
nm0007197,Fabiana Udenio,NULL,NULL,"actress,miscellaneous,archive_footage","tt0118655,tt0094072,tt3566726,tt13064902"
nm0007210,Saul Rubinek,1948,NULL,"actor,director,writer","tt0105695,tt0108399,tt6412452,tt7456722"
nm0007214,Frank Albertson,1909,1964,"actor,soundtrack,archive_footage","tt0054215,tt0038650,tt0033879,tt0031067"
nm0007646,Frank Abagnale Jr.,1948,NULL,"actor,writer,miscellaneous","tt0264464,tt1148756,tt0170980,tt0063959"
nm0007831,Allison Abbate,NULL,NULL,"producer,actress,writer","tt0129167,tt1142977,tt0432283,tt0121164"
nm0007893,Amanda Abbington,1974,NULL,"actress,archive_footage","tt1475582,tt1869347,tt0927170,tt2310212"
nm0007958,Diahnne Abbott,1945,NULL,"actress,soundtrack,archive_footage","tt0075314,tt0085794,tt0247196,tt0087644"
nm0008036,Paul Abbott,1960,NULL,"writer,producer,miscellaneous","tt1586680,tt0377260,tt0362192,tt3922704"
nm0008743,Jonathan Aibel,NULL,NULL,"producer,writer,miscellaneous","tt0441773,tt0118375,tt1302011,tt2267968"
nm0008787,Simon Abkarian,1962,NULL,"actor,soundtrack,archive_footage","tt0381061,tt0426279,tt0804522,tt0808417"
nm0008953,Marc Abraham,NULL,NULL,"producer,writer,director","tt0206634,tt1320244,tt1637688,tt1234721"
nm0009008,Jacqueline Abrahams,NULL,NULL,"production_designer,art_department,set_decorator","tt3464902,tt8508734,tt4291600,tt1894476"
nm0009016,Jon Abrahams,1977,NULL,"actor,director,producer","tt0175142,tt0212338,tt0397065,tt5073756"
nm0009142,Michel Abramowicz,1950,NULL,"cinematographer,camera_department,producer","tt0936501,tt1179034,tt0905372,tt0402158"
nm0009190,J.J. Abrams,1966,NULL,"producer,writer,music_department","tt0411008,tt0796366,tt2488496,tt2527338"
nm0009207,Marc Abrams,NULL,NULL,"producer,writer,miscellaneous","tt0285341,tt6146586,tt0387199,tt1630574"
nm0009222,Peter Abrams,NULL,NULL,producer,"tt0102685,tt2058673,tt0283111,tt0240890"
nm0009396,Rachel Abroms,NULL,NULL,"casting_director,casting_department","tt0120611,tt0176269,tt0108330,tt0103776"
nm0009530,Alon Aboutboul,1965,NULL,"actor,director,writer","tt1345836,tt0758774,tt3300542,tt0095956"
nm0009716,Kirk Acevedo,1971,NULL,"actor,archive_footage,archive_sound","tt2103281,tt0120863,tt0185906,tt0118421"
nm0009918,Amy Acker,1976,NULL,"actress,producer,director","tt0162065,tt1259521,tt1839578,tt0285333"
nm0010004,Peter Ackerman,NULL,NULL,"producer,writer,actor","tt0268380,tt2149175,tt17491088,tt0438097"
nm0010075,Jensen Ackles,1978,NULL,"actor,producer,director","tt0460681,tt1179891,tt0829297,tt0204993"
nm0010096,Barry Ackroyd,1954,NULL,"cinematographer,camera_department,director","tt0887912,tt1535109,tt0475276,tt0460989"
nm0010139,Lance Acord,1964,NULL,"cinematographer,director,producer","tt0335266,tt0422720,tt0386117,tt1990314"
nm0010471,Sandra Adair,1952,NULL,"editor,editorial_department,producer","tt1065073,tt0332379,tt0381681,tt20215968"
nm0010553,Ken Adam,1921,2016,"production_designer,art_department,art_director","tt0072684,tt0057012,tt0076752,tt0059800"
nm0010736,Amy Adams,1974,NULL,"actress,producer,executive","tt2543164,tt0461770,tt0964517,tt1800241"
nm0011038,Jane Adams,1965,NULL,"actress,writer,soundtrack","tt0147612,tt0338013,tt1029360,tt0339291"
nm0011190,Marshall Adams,NULL,NULL,"cinematographer,camera_department,director","tt9243946,tt20115766,tt0120684,tt0118665"
nm0011410,Tracy Adams,NULL,NULL,"editor,editorial_department,actor","tt0296572,tt0117500,tt1411250,tt1219289"
nm0011470,Andrew Adamson,1966,NULL,"producer,director,writer","tt0298148,tt0126029,tt0363771,tt0499448"
nm0011625,Dawn Addams,1930,1985,"actress,soundtrack,archive_footage","tt0044725,tt0054371,tt0046564,tt0045039"
nm0011744,Ade,NULL,NULL,"actor,producer","tt0381061,tt0208092,tt0227984,tt2041354"
nm0011882,Paul Adelstein,1969,NULL,"actor,producer,writer","tt0138524,tt0457400,tt9764362,tt0230030"
nm0012078,Scott Adkins,1976,NULL,"actor,producer,writer","tt10366206,tt9669176,tt3344680,tt8836988"
nm0012121,Charlie Adler,1956,NULL,"actor,miscellaneous,casting_director","tt1399103,tt0418279,tt1055369,tt0098929"
nm0012155,Gilbert Adler,1946,NULL,"producer,writer,director","tt0096708,tt0114608,tt0348150,tt0360486"
nm0012376,Frank Adonis,1935,2018,"actor,director,writer","tt0099685,tt0081398,tt0109040,tt0419749"
nm0012432,Bob Adrian,NULL,NULL,actor,"tt0114746,tt3065204,tt2250912,tt0102175"
nm0012523,Scott Adsit,1965,NULL,"actor,producer,writer","tt2245084,tt0496424,tt0476922,tt0362227"
nm0012524,Frank Adu,1937,2018,"actor,archive_footage","tt0073312,tt0075314,tt0126916,tt0104797"
nm0013234,David Agosto,NULL,NULL,"writer,director,editor","tt1764651,tt1276438,tt0225181,tt32801247"
nm0013761,Javier Aguirresarobe,1948,NULL,"cinematographer,camera_department,director","tt0898367,tt0230600,tt0369702,tt0287467"
nm0013866,David Ahdar,1912,2003,"actor,archive_footage","tt0054532,tt0324840"
nm0014101,Maher Ahmad,NULL,NULL,"production_designer,art_director,art_department","tt0115857,tt0106977,tt2436386,tt0094602"
nm0014161,Lalita Ahmed,1939,NULL,"actress,archive_footage","tt0765443,tt0940585,tt0353045,tt1275863"
nm0014261,Jouko Ahola,1970,NULL,actor,"tt0320661,tt2306299,tt1388402,tt0780645"
nm0014428,Douglas Aibel,NULL,NULL,"casting_director,casting_department,producer","tt2278388,tt7653254,tt0286106,tt4034228"
nm0014582,Liam Aiken,1990,NULL,"actor,camera_department,archive_footage","tt0339291,tt0257044,tt0120686,tt0326900"
nm0014599,Stuart Aikins,NULL,NULL,"casting_director,casting_department,actor","tt1325004,tt0119051,tt0183523,tt0285531"
nm0014803,Andrew Airlie,1961,NULL,"actor,writer,producer","tt4716230,tt2322441,tt0955322,tt1319690"
nm0015196,Malin Akerman,1978,NULL,"actress,producer,soundtrack","tt0409459,tt2118624,tt1336608,tt0408839"
nm0015382,Adewale Akinnuoye-Agbaje,1967,NULL,"actor,director,writer",tt1127881
nm0015493,Gigi Akoka,NULL,NULL,"casting_director,casting_department,actress","tt0449467,tt0364970,tt1675434,tt0364517"
nm0015760,Eugenio Alabiso,1937,NULL,"editor,miscellaneous,editorial_department","tt0060196,tt0059578,tt0074442,tt0091166"
nm0016603,Trevor Albert,NULL,NULL,"producer,miscellaneous","tt0107048,tt0311429,tt0117108,tt0085995"
nm0016662,Maryse Alberti,1954,NULL,"cinematographer,camera_department,actress","tt1125849,tt0120879,tt1423995,tt3076658"
nm0016687,Ellen Albertini Dow,1913,2015,"actress,soundtrack,archive_footage","tt0120888,tt0396269,tt0120577,tt0104850"
nm0016852,Francesc Albiol,1957,NULL,"actor,archive_footage","tt0396171,tt2124494,tt0114587,tt0198093"
nm0017021,John Albright,1913,2001,"actor,miscellaneous","tt0053850,tt0040463,tt0040511,tt0320048"
nm0017301,Louisa May Alcott,1832,1888,writer,"tt3281548,tt0110367,tt0130153,tt0051312"
nm0017343,Damián Alcázar,1953,NULL,"actor,producer,archive_footage","tt0499448,tt0313196,tt0382621,tt4707274"
nm0017377,Rutanya Alda,1942,NULL,"actress,miscellaneous,writer","tt0077416,tt0082766,tt0083550,tt0106664"
nm0017450,Charles Bernstein,NULL,NULL,"composer,music_department,actor","tt0087800,tt0082334,tt0085382,tt4052502"
nm0017690,Matthew Aldrich,NULL,NULL,"writer,actor,producer","tt2380307,tt10298810,tt0896798,tt36155639"
nm0018515,John Alexander,NULL,NULL,"actor,miscellaneous,special_effects","tt0120912,tt0411477,tt0119654,tt0133152"
nm0018630,Michele Alexander,NULL,NULL,writer,"tt0251127,tt2404573"
nm0018681,Reese Alexander,NULL,NULL,"actor,transportation_department,stunts","tt2788710,tt7569592,tt5420376,tt3440298"
nm0018685,Richard Alexander,1902,1989,"actor,archive_footage","tt0020629,tt0027977,tt0027623,tt0019532"
nm0018734,Sasha Alexander,1973,NULL,"actress,director,producer","tt1586680,tt1551632,tt0364845,tt0317919"
nm0018735,Scott Alexander,1963,NULL,"writer,producer,script_department","tt2788432,tt0117318,tt0109707,tt1126590"
nm0019145,Lidia Alfonsi,1928,2022,"actress,miscellaneous","tt0118799,tt0057603,tt0172779,tt0050381"
nm0019569,Mary Alice,1936,2022,"actress,archive_footage","tt0242653,tt0099077,tt0101124,tt0104797"
nm0019885,Roger Allam,1953,NULL,"actor,producer,soundtrack","tt0434409,tt0811080,tt0460989,tt1486190"
nm0020041,William Alland,1916,1997,"producer,actor,writer","tt0033467,tt0046876,tt0058296,tt0050294"
nm0020441,Dede Allen,1923,2010,"editor,producer,miscellaneous","tt0072890,tt0061418,tt0054997,tt0185014"
nm0020612,James Allen,NULL,NULL,actor,"tt0111503,tt4599636,tt0114398"
nm0020717,Keith Allen,1953,NULL,"actor,director,writer","tt0230600,tt0274309,tt4649466,tt0083402"
nm0020897,Penelope Allen,NULL,NULL,"actress,writer,miscellaneous","tt0072890,tt0120863,tt0103759,tt0199626"
nm0021236,Michel Aller,NULL,NULL,"editor,editorial_department,producer","tt10151854,tt11245972,tt0448115,tt5814060"
nm0021249,Roger Allers,NULL,NULL,"director,writer,animation_department","tt0110357,tt0101414,tt0097757,tt0103639"
nm0021600,Bruce Allpress,1930,2020,actor,"tt0167261,tt0760329,tt0084636,tt0107822"
nm0022261,Pedro Alonso,1971,NULL,"actor,writer,director","tt6468322,tt2006421,tt4136774,tt28517179"
nm0022306,Laz Alonso,1974,NULL,"actor,producer,soundtrack","tt1190634,tt11083552,tt5390504,tt0499549"
nm0022397,Craig Alpert,NULL,NULL,"editor,editorial_department,visual_effects","tt5950044,tt5463162,tt9362930,tt13143964"
nm0022540,Russ T. Alsobrook,1946,NULL,"cinematographer,director,camera_department","tt0800039,tt0829482,tt2103254,tt0490204"
nm0022609,Hanna Alström,1981,NULL,"actress,casting_department","tt2802144,tt4649466,tt29424368,tt5287168"
nm0022827,Kathy Altieri,NULL,NULL,"animation_department,production_designer,art_department","tt0892769,tt0103639,tt0110357,tt0097757"
nm0022939,Stephen Altman,1956,NULL,"production_designer,art_department,art_director","tt0280707,tt0350258,tt0119229,tt1706593"
nm0023398,Timothy Alverson,1964,NULL,"editor,editorial_department,miscellaneous","tt0489099,tt1502407,tt0238380,tt1401152"
nm0023469,Joe Alves,1936,NULL,"art_director,production_designer,art_department","tt0075860,tt0085750,tt0082340,tt0073195"
nm0023832,Mathieu Amalric,1965,NULL,"actor,director,writer","tt0401383,tt2278388,tt0408306,tt0830515"
nm0024188,Vincenzo Amato,1966,NULL,"actor,art_department","tt1809398,tt0465188,tt0286516,tt6137734"
nm0024511,John Patrick Amedori,NULL,NULL,"actor,soundtrack,archive_footage","tt10732048,tt5707802,tt1524575,tt0289879"
nm0024622,Alejandro Amenábar,1972,NULL,"writer,director,composer","tt0230600,tt0117883,tt0125659,tt0369702"
nm0024925,Hossein Amini,1966,NULL,"writer,producer,director","tt0780504,tt1976000,tt1735898,tt6271042"
nm0025255,Gene Amoroso,NULL,NULL,actor,"tt0095690,tt1895587,tt1058017,tt1620935"
nm0025309,John Amos,1939,2024,"actor,writer,producer","tt0094898,tt0097770,tt0070991,tt0099423"
nm0025465,Mitchell Amundsen,1958,NULL,"camera_department,cinematographer,miscellaneous","tt1046173,tt0120591,tt0418279,tt0368891"
nm0025477,Peter Amundson,NULL,NULL,"editor,editorial_department,visual_effects","tt1663662,tt0113855,tt0120685,tt0167190"
nm0025649,Valentina Ananina,1933,NULL,actress,"tt0162222,tt0050634,tt0370050,tt0057694"
nm0025745,Elena Anaya,1975,NULL,"actress,producer,casting_director","tt1189073,tt1263750,tt0451279,tt0338526"
nm0026153,Hans Christian Andersen,1805,1875,"writer,miscellaneous,soundtrack","tt2294629,tt5971474,tt0040725,tt0097757"
nm0026364,Anthony Anderson,1970,NULL,"actor,producer,writer","tt0407887,tt0410097,tt0257568,tt0418279"
nm0026442,Brad Anderson,1964,NULL,"director,producer,writer","tt0261983,tt0800241,tt0361862,tt4669264"
nm0026565,Darla K. Anderson,1968,NULL,"producer,visual_effects,miscellaneous","tt2380307,tt0435761,tt0198781,tt0317219"
nm0026682,Eric Chase Anderson,1972,NULL,"actor,art_department,director","tt0432283,tt0362270,tt0265666,tt0128445"
nm0026841,James Anderson,1921,1969,"actor,archive_footage","tt0056592,tt0065063,tt0065988,tt0065446"
nm0027271,Paul W.S. Anderson,1965,NULL,"writer,producer,director","tt0318627,tt0119081,tt1509767,tt0452608"
nm0027392,Roy T. Anderson,NULL,NULL,"stunts,actor,miscellaneous","tt14016198,tt0440963,tt1345836,tt0162650"
nm0027459,Stephen J. Anderson,1970,NULL,"animation_department,director,miscellaneous","tt0396555,tt1449283,tt0120917,tt0120855"
nm0027572,Wes Anderson,1969,NULL,"director,writer,producer","tt0432283,tt0265666,tt1748122,tt8847712"
nm0027582,William M. Anderson,1948,2022,"editor,sound_department,editorial_department","tt0082432,tt0120382,tt0097165,tt0100502"
nm0027630,Benny Andersson,1946,NULL,"music_artist,music_department,composer","tt0795421,tt6911608,tt3659388,tt0274166"
nm0028584,Brian Andrews,1966,NULL,"actor,archive_footage","tt0077651,tt0079239,tt0058796,tt0094138"
nm0028625,David Andrews,1952,NULL,"actor,archive_footage","tt0181852,tt0112384,tt0977855,tt0092746"
nm0028680,Iain Andrews,NULL,NULL,"production_designer,art_director,art_department","tt4559006,tt0120735,tt2094188,tt3616292"
nm0028764,Mark Andrews,1968,NULL,"art_department,director,writer","tt1217209,tt0401729,tt12019144,tt0129167"
nm0028787,Michael Andrews,NULL,NULL,"composer,music_department,actor","tt0246578,tt0284978,tt1284575,tt1478338"
nm0028788,Michael Andrews,NULL,NULL,"animation_department,assistant_director,editor","tt9362722,tt1001526,tt1446192,tt0126029"
nm0029125,Mark Andrus,NULL,NULL,writer,"tt0119822,tt0791304,tt0264796,tt2465146"
nm0029400,Michael Angarano,1987,NULL,"actor,director,writer","tt0405325,tt0865556,tt2231253,tt0181875"
nm0029460,Jack Angel,1930,2021,"actor,miscellaneous,producer","tt0212720,tt0112453,tt0129167,tt0114709"
nm0029962,Álex Angulo,1953,2014,"actor,producer,archive_footage","tt0457430,tt0112922,tt0118819,tt1784167"
nm0030991,Ray Anthony,NULL,NULL,"assistant_director,stunts,actor","tt1418377,tt11224752,tt0120755,tt0234215"
nm0031359,Marty Antonini,NULL,NULL,"actor,archive_footage","tt0388795,tt0250687,tt1559040,tt0211465"
nm0031655,Christine Anu,1970,NULL,"actress,composer,producer","tt0234215,tt0203009,tt1802360,tt0277828"
nm0031679,Cas Anvar,NULL,NULL,"actor,writer,director","tt3230854,tt8000718,tt7945440,tt3170832"
nm0031697,Tariq Anwar,1945,NULL,"editor,editorial_department,assistant_director","tt0169547,tt1504320,tt10612922,tt1197624"
nm0031750,Amy Anzel,1973,NULL,"producer,executive,actress","tt1650554,tt13445464,tt0837124,tt0426313"
nm0031976,Judd Apatow,1967,NULL,"producer,writer,director","tt1723816,tt9686708,tt0478311,tt0405422"
nm0032009,Apesanahkwat,1949,NULL,"actor,soundtrack","tt5362988,tt0106168,tt2249007,tt0105946"
nm0032216,Peter Appel,1959,NULL,"actor,miscellaneous,archive_sound","tt8206668,tt1578887,tt0110413,tt0264235"
nm0032227,Josh Appelbaum,NULL,NULL,"producer,writer,script_department","tt1291150,tt1229238,tt3949660,tt0787490"
nm0032310,Catherine Apple,NULL,NULL,"editor,sound_department,editorial_department","tt12801262,tt7146812,tt0837562,tt0371606"
nm0032370,Noel Appleby,1933,2007,actor,"tt0120737,tt0167260,tt0095709,tt0100852"
nm0032487,Gregory Apps,1957,NULL,"casting_director,actor,casting_department","tt0120755,tt0448011,tt0221073,tt0105275"
nm0032597,Deborah Aquila,NULL,NULL,"casting_director,casting_department,producer","tt0111161,tt10366460,tt3783958,tt0117381"
nm0032696,Avi Arad,1948,NULL,"producer,writer,music_department","tt4633694,tt9362722,tt4978420,tt0800080"
nm0032810,Julian Arahanga,NULL,NULL,"director,producer,actor","tt0133093,tt0110729,tt11917552,tt10360064"
nm0032962,Tomas Arana,NULL,NULL,"actor,producer,archive_footage","tt0172495,tt7157248,tt0372183,tt1219289"
nm0033153,David Arata,1954,NULL,"writer,producer,script_department","tt0206634,tt5968274,tt0266987,tt0120620"
nm0033550,Enrique Arce,1972,NULL,"actor,writer,archive_footage","tt4555364,tt6468322,tt0458413,tt0222812"
nm0033658,Ernest Archer,1910,1990,"art_department,art_director,production_designer","tt0062622,tt0058777,tt0079574,tt0078346"
nm0034082,Gino Ardito,1935,2001,"actor,archive_footage","tt0075314,tt0077289,tt0075359,tt0077031"
nm0034305,Lee Arenberg,1962,NULL,"actor,writer,director","tt0325980,tt0449088,tt0383574,tt0107978"
nm0034309,Geoffrey Arend,1978,NULL,"actor,director,writer","tt1022603,tt0333766,tt0247745,tt0267891"
nm0034398,Guillaume Aretos,1963,NULL,"actor,production_designer,art_department","tt0126029,tt0864835,tt0298148,tt0413267"
nm0034519,Victor Argo,1934,2004,"actor,miscellaneous,soundtrack","tt0099939,tt0165798,tt0091828,tt0095497"
nm0034877,Jonathan Aris,1971,NULL,"actor,archive_footage","tt20916306,tt6257970,tt8368406,tt1475582"
nm0035060,Adam Arkin,1956,NULL,"actor,director,producer","tt5761496,tt1019452,tt1124373,tt1489428"
nm0035131,Algis Arlauskas,1957,NULL,"actor,director,writer","tt8228288,tt11582854,tt2738904,tt0084716"
nm0035488,Fred Armisen,1966,NULL,"music_department,actor,writer","tt1780441,tt0357413,tt0072562,tt1282140"
nm0035514,Richard Armitage,1971,NULL,"actor,producer,writer","tt0903624,tt2310332,tt1170358,tt2106361"
nm0035605,Alun Armstrong,1946,NULL,"actor,soundtrack,archive_footage","tt0209163,tt0085811,tt0338526,tt0162661"
nm0035661,Craig Armstrong,1959,NULL,"composer,music_department,soundtrack","tt0203009,tt0800080,tt1343092,tt0350258"
nm0035866,R.G. Armstrong,1917,2012,"actor,soundtrack,archive_footage","tt0093773,tt0099422,tt0061619,tt0087050"
nm0035905,Scot Armstrong,1970,NULL,"producer,writer,director","tt0215129,tt0408839,tt0302886,tt0335438"
nm0036155,Stefan Arndt,1961,NULL,"producer,location_management,actor","tt1371111,tt1149362,tt0301357,tt1602620"
nm0036366,Bonnie Arnold,NULL,NULL,"producer,miscellaneous,production_manager","tt0114709,tt0892769,tt2386490,tt1646971"
nm0036553,Mark Arnold,1957,NULL,"actor,producer,archive_footage","tt1856101,tt0090142,tt5761544,tt6189022"
nm0036670,William Arnold,NULL,NULL,"production_designer,art_department,art_director","tt1570728,tt5580266,tt12823454,tt0272338"
nm0036732,Stewart Arnott,NULL,NULL,"actor,assistant_director","tt5580390,tt3526078,tt5296406,tt1091909"
nm0036950,Lee Aronsohn,NULL,NULL,"writer,producer,music_department",tt0369179
nm0036981,Letty Aronson,1943,NULL,"producer,archive_footage","tt1605783,tt2334873,tt0416320,tt0795493"
nm0037097,Giovanni Arpino,1927,1987,writer,"tt0105323,tt0209389,tt0055805,tt0075682"
nm0037118,Richmond Arquette,1963,NULL,"actor,writer,archive_footage","tt0443706,tt0421715,tt1536439,tt0866439"
nm0037167,Joyce Arrastia,NULL,NULL,"editorial_department,editor,actress","tt1446192,tt9288046,tt0106918,tt0892782"
